"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description","gene_biotype","Status","Regulated_Biotype"
"ENSG00000188428",163.816745850418,-0.0304976977115445,0.0529633791151299,-0.575826131585179,0.564732708757497,0.626256772722245,"BLOC1S5","biogenesis of lysosomal organelles complex 1 subunit 5 [Source:HGNC Symbol;Acc:HGNC:18561]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188483",198.808010603813,0.263880044037879,0.117043817166511,2.25454065345864,0.0241621761568342,0.0387608544140887,"IER5L","immediate early response 5 like [Source:HGNC Symbol;Acc:HGNC:23679]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188486",233.224419230552,0.00560743501599915,0.0898664053969488,0.0623974553252749,0.950246321369384,0.959996032150602,"H2AX","H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188487",22.8664486407969,0.757464130852552,0.247142972203126,3.06488233956333,0.00217755645438337,0.00429439559959229,"INSC","INSC spindle orientation adaptor protein [Source:HGNC Symbol;Acc:HGNC:33116]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188522",149.713446587104,0.126096882652325,0.136309733648817,0.925076142964198,0.354926301724116,0.421804934797403,"FAM83G","family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188529",1443.19943722076,-0.153416484329869,0.057184379809104,-2.68283899977603,0.00730001243945843,0.0130193781698166,"SRSF10","serine and arginine rich splicing factor 10 [Source:HGNC Symbol;Acc:HGNC:16713]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188542",65.6760780257851,0.0416261355493144,0.0524544032628479,0.793567993533864,0.427446971515063,0.494622369296753,"DUSP28","dual specificity phosphatase 28 [Source:HGNC Symbol;Acc:HGNC:33237]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188549",448.927715941254,0.619588679749134,0.10073433215022,6.15072008245583,7.71319450477399e-10,4.13667765092276e-09,"CCDC9B","coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188554",2433.99909594362,-0.0630531185124867,0.0399284106566552,-1.57915422816804,0.114300685795202,0.155888089037182,"NBR1","NBR1 autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188559",1679.686331091,0.403619523530329,0.0947595000948847,4.25940959087137,2.04967580935487e-05,5.65537840071999e-05,"RALGAPA2","Ral GTPase activating protein catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:16207]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188566",204.098035413302,0.11061688840967,0.0548804051817094,2.01559897459607,0.0438419271001086,0.0663597540202086,"NDOR1","NADPH dependent diflavin oxidoreductase 1 [Source:HGNC Symbol;Acc:HGNC:29838]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188603",49.3360822645288,0.571585819622076,0.124629980703736,4.58626260226118,4.51250966355781e-06,1.37224380463259e-05,"CLN3","CLN3 lysosomal/endosomal transmembrane protein, battenin [Source:HGNC Symbol;Acc:HGNC:2074]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188611",10.2729275253733,-0.0186197027983888,0.150052708831746,-0.124087748520869,0.901245798449135,0.919806785017019,"ASAH2","N-acylsphingosine amidohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:18860]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188612",1164.99449990879,0.0509000108784343,0.0516865161211362,0.984783163932763,0.324730592219651,0.390254893204741,"SUMO2","small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188613",23.3854069569341,0.475092138202321,0.130765714614731,3.63315521657999,0.000279976480681903,0.000645819274456112,"NANOS1","nanos C2HC-type zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:23044]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188636",600.745379956552,-0.0532339735118605,0.0525714893687957,-1.01260158597405,0.311250502015618,0.37602155676546,"RTL6","retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188641",1074.98611635478,0.335715394816839,0.056574146988034,5.93407789052209,2.9550152922379e-09,1.44630621759467e-08,"DPYD","dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188643",1173.14524482212,0.0802988604142249,0.0925915594285034,0.867237369257501,0.385811964997713,0.453197446603551,"S100A16","S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188647",908.00384538222,-0.265244197252318,0.0752273606101975,-3.52590061781807,0.000422045313595714,0.000944180672604608,"PTAR1","protein prenyltransferase alpha subunit repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30449]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188649",51.3919384880485,-0.846173349492061,0.119942002082795,-7.05485430289843,1.72781664763267e-12,1.35924583794184e-11,"CC2D2B","coiled-coil and C2 domain containing 2B [Source:HGNC Symbol;Acc:HGNC:31666]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188676",8.02275142158439,0.193329836783671,0.217524034107382,0.888774601744617,0.374124228319409,0.441222913702199,"IDO2","indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:27269]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188677",541.17118465648,0.0728830911940493,0.0603659720441603,1.20735389037937,0.227295884934519,0.286568960292788,"PARVB","parvin beta [Source:HGNC Symbol;Acc:HGNC:14653]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188687",58.8044257885197,-0.658880561714665,0.152978323444836,-4.30701910491428,1.65469323362318e-05,4.64987009224645e-05,"SLC4A5","solute carrier family 4 member 5 [Source:HGNC Symbol;Acc:HGNC:18168]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188690",398.058392327003,0.147876024845829,0.0573717647316547,2.57750525084056,0.00995163695397079,0.0172992781270079,"UROS","uroporphyrinogen III synthase [Source:HGNC Symbol;Acc:HGNC:12592]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188706",996.628445559056,-0.0120637684823109,0.124047372980147,-0.0972513015994433,0.922526828300929,0.937651239262818,"ZDHHC9","zinc finger DHHC-type palmitoyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:18475]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188707",120.45584088242,0.447888381932685,0.0797264247453491,5.61781596708077,1.93386314169174e-08,8.34775020905044e-08,"ZBED10P","zinc finger BED-type containing 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:21720]","transcribed_unitary_pseudogene","Not Significant","Not Significant_transcribed_unitary_pseudogene"
"ENSG00000188725",470.860587696461,0.0692321074351336,0.0603694573042597,1.14680685443645,0.251461455684721,0.312743897456478,"SMIM15","small integral membrane protein 15 [Source:HGNC Symbol;Acc:HGNC:33861]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188730",20.520861101106,-0.492654211733591,0.220700513768324,-2.23222956449818,0.0255997943787414,0.0408712274603369,"VWC2","von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188732",129.405931334521,-0.256010328213002,0.108000606600418,-2.37045268792047,0.0177663176047077,0.0293186082500736,"FAM221A","family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188735",314.718781399414,-0.215031692719278,0.0771716361434399,-2.78640836796043,0.00532956836532636,0.00977833971789571,"TMEM120B","transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188739",12.6994006384736,0.156960574016093,0.122803753247054,1.27814150517308,0.201199536671132,0.257481398228899,"RBM34","RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188747",151.801278239428,0.289674383851414,0.103801395319704,2.79065982648142,0.00526007231443789,0.00966495785059237,"NOXA1","NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188760",54.4778872911873,0.230029900097895,0.0863628082164055,2.66352964717743,0.00773255977110069,0.013730671022116,"TMEM198","transmembrane protein 198 [Source:HGNC Symbol;Acc:HGNC:33704]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188761",33.5644687786987,-0.458020311770765,0.16317040757629,-2.80700599192055,0.00500043115652845,0.00922840810646834,"BCL2L15","BCL2 like 15 [Source:HGNC Symbol;Acc:HGNC:33624]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188779",11.0570743802505,0.216539551581678,0.134108071508589,1.61466456974447,0.10638335414718,0.146448385585869,"SKOR1","SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188783",3664.56439095245,0.21220505738036,0.15215866364004,1.39463013346628,0.163127403330981,0.214367963292151,"PRELP","proline and arginine rich end leucine rich repeat protein [Source:HGNC Symbol;Acc:HGNC:9357]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188785",263.125338156414,-0.151069134176038,0.0578916603701078,-2.6095146211084,0.00906707712529422,0.01591095129791,"ZNF548","zinc finger protein 548 [Source:HGNC Symbol;Acc:HGNC:26561]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188786",438.846323544745,-0.0186313568558411,0.0602172904312233,-0.309402112290668,0.757015663795028,0.799470099899902,"MTF1","metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188807",164.45918245459,-0.0435678492817693,0.0558191212112306,-0.78051836604342,0.435085821392098,0.502285688239323,"TMEM201","transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188811",550.569598736505,-0.143689326421455,0.0576070551350974,-2.49430084708342,0.0126205525850901,0.021495604826951,"NHLRC3","NHL repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:33751]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188818",158.150865719931,-0.930950021527148,0.186362842487218,-4.99536285829617,5.8725243943988e-07,2.05265846871503e-06,"ZDHHC11","zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188820",12.9527691664986,0.298410753407327,0.266449182563223,1.1199537207682,0.262733483949436,0.324808933372546,"CALHM6","calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188827",158.050894644032,0.173772917519264,0.0476955611132455,3.64337715005949,0.000269084110687833,0.000622983268405135,"SLX4","SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188846",4710.42659426991,0.21437037296269,0.0547904816339384,3.91254770116684,9.13274908679041e-05,0.000228016017554686,"RPL14","ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188848",15.2877234910416,0.267051088391991,0.202624806753667,1.31795850996985,0.187517537328152,0.242256384516646,"BEND4","BEN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23815]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188868",46.5995903056892,0.1650385302353,0.0860769302138048,1.91733754706823,0.0551950627943142,0.0817212403927611,"ZNF563","zinc finger protein 563 [Source:HGNC Symbol;Acc:HGNC:30498]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188878",87.2845547211894,-0.290931219264256,0.102850142882305,-2.82869047247876,0.00467388791202703,0.00866610724857688,"FBF1","Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188895",1993.27943278457,0.0610691894113171,0.0343523654115723,1.77772880206802,0.0754484068712121,0.107819223061545,"MSL1","MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188897",111.102450104577,0.845586006127238,0.193152096791562,4.3778246271887,1.19869740756319e-05,3.43903569699856e-05,"","novel lipoprotein amino terminal region containing protein","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188917",277.94739719392,0.00551375673853939,0.0441125965280356,0.124992795085983,0.900529254295341,0.919243110288691,"TRMT2B","tRNA methyltransferase 2 homolog B [Source:HGNC Symbol;Acc:HGNC:25748]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188921",585.515601777123,-0.123281590362397,0.0764189681526188,-1.61323285753071,0.106693927439172,0.146789407933436,"HACD4","3-hydroxyacyl-CoA dehydratase 4 [Source:HGNC Symbol;Acc:HGNC:20920]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188938",800.334771496351,0.0174382020369497,0.0311676814363003,0.559496286966018,0.575823064564093,0.636914424938184,"FAM120AOS","family with sequence similarity 120 member A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188976",764.55481243791,0.0869832577227283,0.0584293747967474,1.48869054350331,0.136568876317124,0.182832144469695,"NOC2L","NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188986",732.017487891626,0.213205781629789,0.0414244914668486,5.14685332469113,2.64892284456104e-07,9.7641357116007e-07,"NELFB","negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188994",665.331691440761,-0.192186101336729,0.0674752024072604,-2.84824786707197,0.00439606713200607,0.00819300305397798,"ZNF292","zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000188997",195.533054655227,0.480862736214137,0.0567758884005466,8.46948854101079,2.46472861330799e-17,3.59797834878729e-16,"KCTD21","potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189007",212.443790446758,0.0991962813038055,0.0729992062950345,1.35886794306903,0.1741884386722,0.226943598425728,"ADAT2","adenosine deaminase tRNA specific 2 [Source:HGNC Symbol;Acc:HGNC:21172]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189042",113.903843184709,-0.163687030055698,0.0592294126832111,-2.76361055496497,0.00571657230825014,0.010432874579592,"ZNF567","zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189043",1977.77306889011,0.0936779717955457,0.0400035363351149,2.34174226525358,0.0191939644185504,0.0314629328491665,"NDUFA4","NDUFA4 mitochondrial complex associated [Source:HGNC Symbol;Acc:HGNC:7687]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189045",46.9953191361922,-0.819403247454325,0.177500905106193,-4.61633278412921,3.90580455190889e-06,1.19936701130264e-05,"ANKDD1B","ankyrin repeat and death domain containing 1B [Source:HGNC Symbol;Acc:HGNC:32525]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189046",115.121425177125,0.0333885879972066,0.0694827853500396,0.480530362002644,0.63085031916107,0.686390297426081,"ALKBH2","alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189050",163.777749938224,0.0760602783613866,0.0699000591908239,1.08812895499481,0.276538182798859,0.339835853158073,"RNFT1","ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189056",173.71856169056,-0.785715008066603,0.160877590373422,-4.88393073418639,1.03991618616861e-06,3.49773104367718e-06,"RELN","reelin [Source:HGNC Symbol;Acc:HGNC:9957]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189057",46.3702173686947,0.604870083872033,0.206232264534387,2.93295564221076,0.0033575185776556,0.00639719379013066,"FAM111B","FAM111 trypsin like peptidase B [Source:HGNC Symbol;Acc:HGNC:24200]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189058",1301.68128970235,-0.44867674387726,0.201689746102324,-2.22458876838305,0.0261088573213059,0.041600204711314,"APOD","apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189060",1829.70590673615,0.401140484573383,0.0661318229473795,6.06577086030982,1.31322247455859e-09,6.8154243270868e-09,"H1-0","H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189067",4216.42113781753,-0.202958747565253,0.0860053410887721,-2.35983887739908,0.0182828738787296,0.03008296187682,"LITAF","lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189068",11.6828277101879,0.501989141376261,0.248711632841271,2.01835811072268,0.0435539786959298,0.0659636763902868,"VSTM1","V-set and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29455]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189077",469.777835171344,0.446733205340941,0.0736956303885234,6.06186829511822,1.34549374343823e-09,6.97037938270184e-09,"TMEM120A","transmembrane protein 120A [Source:HGNC Symbol;Acc:HGNC:21697]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189079",485.640551320635,0.0414602651176078,0.0381634944666096,1.08638545020773,0.277308495986929,0.340615775951332,"ARID2","AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189091",1449.5901164494,0.0350118431923833,0.0345418332485102,1.0136069773857,0.310770326970532,0.375477099688187,"SF3B3","splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189114",146.499469678196,0.568960560392458,0.079014851594434,7.20067871939833,5.99135696654985e-13,4.99224517151955e-12,"BLOC1S3","biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189129",415.020041541582,-0.0705771873323747,0.148523310615208,-0.475192661946682,0.63464965692183,0.689776861808482,"PLAC9","placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189134",14.7105785164389,0.885190080819758,0.0979552853137507,9.03667502967803,1.61509644707581e-19,3.03006575033587e-18,"NKAPL","NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189143",851.897487348152,0.190226831000954,0.197012967642426,0.965554873251857,0.334266965479683,0.400409382369051,"CLDN4","claudin 4 [Source:HGNC Symbol;Acc:HGNC:2046]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189144",40.871887739929,-0.221806191856972,0.0992281010322835,-2.23531630203029,0.0253965905678619,0.0405553992903158,"ZNF573","zinc finger protein 573 [Source:HGNC Symbol;Acc:HGNC:26420]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189157",50.3429877874711,-0.832084247117309,0.174346896695818,-4.77257847938091,1.81882199081871e-06,5.87994705830126e-06,"FAM47E","family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189159",529.934798559814,0.228473448789808,0.0892501886826105,2.55992118517866,0.0104695904085459,0.0181146640065171,"JPT1","Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189164",102.514705899612,-0.254995488431117,0.0515044852975946,-4.9509375146212,7.38568166274592e-07,2.54495183552761e-06,"ZNF527","zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189171",439.116804762233,-0.0626235457267494,0.0826818399408974,-0.757403872138234,0.448807937013017,0.51553881594366,"S100A13","S100 calcium binding protein A13 [Source:HGNC Symbol;Acc:HGNC:10490]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189180",750.8703807411,-0.0806550590635206,0.0582188905315264,-1.38537609231568,0.16593749746839,0.217624131571454,"ZNF33A","zinc finger protein 33A [Source:HGNC Symbol;Acc:HGNC:13096]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189184",334.432492575372,0.0572941784796109,0.143355775082487,0.399664251033096,0.689403826019395,0.738944762645478,"PCDH18","protocadherin 18 [Source:HGNC Symbol;Acc:HGNC:14268]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189190",220.185921592901,0.165544363114819,0.0707679744402084,2.33925535419538,0.0193222218134751,0.0316676753285468,"ZNF600","zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189195",92.4403842756004,-0.22710114174986,0.0939422829262751,-2.41745393741482,0.0156295120455892,0.0260895954533852,"BTBD8","BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189221",2503.59301434799,0.792470844646065,0.111005108943321,7.13904839326536,9.39792463678182e-13,7.64056851878673e-12,"MAOA","monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189227",89.6982544356847,0.453426305134056,0.0684856013295114,6.62075379834139,3.57371759746966e-11,2.33672116344967e-10,"C15orf61","chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189241",891.87136908675,-0.0246901047224286,0.0492998305510687,-0.500815204564499,0.616501183960878,0.67348892474486,"TSPYL1","TSPY like 1 [Source:HGNC Symbol;Acc:HGNC:12382]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189266",1241.01424887666,0.14013977891096,0.0658090699199721,2.12949034352527,0.0332137129721625,0.0517333111999202,"PNRC2","proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189269",8.87862485526068,0.104557121060898,0.184382513544401,0.567066361397224,0.57066909610812,0.631909587127441,"DRICH1","aspartate rich 1 [Source:HGNC Symbol;Acc:HGNC:28031]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189283",58.5502762884089,0.122236764574199,0.0736093493641343,1.66061465873733,0.096790863022791,0.134640290991537,"FHIT","fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189292",279.622922352164,-0.936507256896363,0.232244061160433,-4.03242714675675,5.52037312843716e-05,0.000142820575613783,"ALKAL2","ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189298",108.900598707411,0.141355354904815,0.0739409786008053,1.91173227051766,0.0559105429419936,0.0826830597252512,"ZKSCAN3","zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189306",583.666809133703,0.240106458148581,0.0561032214243166,4.27972676172411,1.87122899478948e-05,5.2001595289621e-05,"RRP7A","ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189308",178.83858817539,0.100409518001058,0.0495484477982256,2.02649169576315,0.0427144228556229,0.0648813047307884,"LIN54","lin-54 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:25397]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189319",760.674861028191,-0.339459747887111,0.0634520113891441,-5.34986583491013,8.80194605549948e-08,3.4585633105399e-07,"FAM53B","family with sequence similarity 53 member B [Source:HGNC Symbol;Acc:HGNC:28968]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189337",647.150557369563,-0.374243061709774,0.0728026950151889,-5.14051109827315,2.73992138751334e-07,1.00773719977755e-06,"KAZN","kazrin, periplakin interacting protein [Source:HGNC Symbol;Acc:HGNC:29173]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189339",822.416428113603,-0.202301111661321,0.0831061607138366,-2.43424927735399,0.0149227141306179,0.0250123151288117,"SLC35E2B","solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189362",106.810967493809,0.133163098267004,0.0547378095282416,2.43274437568239,0.0149848757992613,0.0250969598572398,"NEMP2","nuclear envelope integral membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:33700]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189369",142.722255943497,0.174015260710324,0.0438789174679916,3.96580569329822,7.31484354537749e-05,0.000185300349774864,"GSPT2","G1 to S phase transition 2 [Source:HGNC Symbol;Acc:HGNC:4622]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189376",39.7905639755715,0.32779470611886,0.0995459991218842,3.29289684176566,0.000991608498492951,0.00207480305969393,"C8orf76","chromosome 8 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25924]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189377",1551.7306916451,0.374986876940486,0.209781319479157,1.78751319646334,0.0738545811686689,0.105782398298726,"CXCL17","C-X-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:19232]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189403",2812.58601043762,-0.028003790524743,0.041204984919562,-0.679621423946894,0.496744200745295,0.56224277867978,"HMGB1","high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189409",22.0675059660298,-0.526549837298418,0.136060092487889,-3.86998000420504,0.000108844280215853,0.000268677548984404,"MMP23B","matrix metallopeptidase 23B [Source:HGNC Symbol;Acc:HGNC:7171]","protein_coding","Not Significant","Not Significant_protein_coding"
"ENSG00000189420",125.187792340133,0.0232830320240317,0.10344189240659,0.225083198715228,0.821914551128764,0.8544188052483,"ZFP92","ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12865]","protein_coding","Not Significant","Not Significant_protein_coding"
